id,title length,tags count,max tag popularity,avg tag popularity,min tag popularity,total code %,java %,json %,xml %,stack traces %,length,words count,day of week,reputation,intercalations,score,number of answers,max answer score,avg answer score,min answer score,number of comments,max answer length,avg answer length,min answer length
24131365,54,4,987300,279119.0,710,0.33531510107015455,0.33531510107015455,0.0,0.0,0.0,1682,220,Tuesday,104,2,0,0,-,-,-,5,-,-,-
24133611,43,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,239,53,Tuesday,394,0,3,2,3,1.5,0,2,1155,814.0,473
24133933,21,4,987300,365038.75,1619,0.6020286396181385,0.0,0.0,0.0,0.0,1676,126,Tuesday,14,2,0,3,0,-0.3333333333333333,-1,7,237,152.0,89
24140431,23,3,987300,608485.6666666666,67389,0.0,0.0,0.0,0.0,0.0,410,79,Tuesday,36,0,2,2,0,0.0,0,5,402,351.0,300
24143447,62,4,987300,283144.25,11493,0.2547914317925592,0.0,0.0,0.0,0.0,887,125,Tuesday,476,2,0,1,1,1.0,1,0,538,538.0,538
24148861,27,3,987300,348757.6666666667,1424,0.33127174333204484,0.021646695013529185,0.0,0.30962504831851567,0.0,2587,339,Tuesday,173965,6,4,2,4,3.5,3,0,369,325.5,282
24164962,39,3,987300,337147.3333333333,8879,0.5647816750178954,0.3822476735862563,0.0,0.0,0.0,1397,121,Wednesday,22,7,0,3,0,0.0,0,4,1475,1009.6666666666666,512
24182227,41,2,987300,560878.0,134456,0.2358974358974359,0.0,0.0,0.0,0.0,195,28,Thursday,6502,3,-2,1,3,3.0,3,6,1123,1123.0,1123
24188992,72,5,987300,205606.4,1306,0.0,0.0,0.0,0.0,0.0,2216,351,Thursday,433,0,0,1,1,1.0,1,0,1079,1079.0,1079
2419297,68,2,987300,510417.5,33535,0.0,0.0,0.0,0.0,0.0,422,76,Wednesday,11,0,2,2,1,0.5,0,0,463,413.0,363
24197375,41,3,987300,333705.0,361,0.12981455064194009,0.0,0.0,0.0,0.0,701,109,Friday,1419,2,0,1,1,1.0,1,2,2270,2270.0,2270
24208087,40,4,987300,284911.0,5617,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,714,106,Friday,179,2,1,2,1,1.0,1,0,2884,2223.0,1562
24209861,60,3,987300,599151.6666666666,39387,0.8827789699570815,0.8827789699570815,0.0,0.0,0.0,3728,74,Friday,35,2,3,1,10,10.0,10,3,372,372.0,372
24223103,69,5,987300,207942.6,387,0.0,0.0,0.0,0.0,0.0,424,85,Saturday,3571,0,0,2,1,1.0,1,0,773,410.0,47
24226018,63,4,1016740,527094.0,200,0.0,0.0,0.0,0.0,0.0,771,141,Sunday,433,0,0,1,1,1.0,1,4,2085,2085.0,2085
24227149,38,2,987300,494726.0,2152,0.0,0.0,0.0,0.0,0.0,172,31,Sunday,305,0,5,2,5,4.5,4,1,881,843.5,806
24227194,42,3,987300,586645.0,1867,0.0,0.0,0.0,0.0,0.0,413,75,Sunday,219,0,0,1,0,0.0,0,0,73,73.0,73
24233884,69,5,987300,353603.0,185,0.885048231511254,0.5128617363344051,0.0,0.3721864951768489,0.0,2488,49,Sunday,246,3,0,0,-,-,-,4,-,-,-
24237558,39,3,987300,329463.6666666667,78,0.48995535714285715,0.48995535714285715,0.0,0.0,0.0,896,80,Monday,7781,2,1,1,1,1.0,1,0,349,349.0,349
24246314,81,4,987300,442047.0,4814,0.7232415902140673,0.7232415902140673,0.0,0.0,0.0,1962,100,Monday,183,2,1,0,-,-,-,0,-,-,-
24252741,47,5,987300,216109.8,822,0.7900772291130354,0.7339106014509712,0.0,0.0,0.0,4273,177,Monday,1052,6,0,1,1,1.0,1,0,315,315.0,315
24261717,62,2,987300,493650.5,1,0.6803218727139722,0.6803218727139722,0.0,0.0,0.0,1367,69,Tuesday,7,2,0,1,0,0.0,0,0,453,453.0,453
242622,43,4,987300,299824.25,3540,0.0,0.0,0.0,0.0,0.0,361,62,Tuesday,No owner,0,0,4,1,0.25,0,0,250,137.25,47
24267184,53,2,987300,494943.5,2587,0.0,0.0,0.0,0.0,0.0,194,37,Tuesday,98,0,0,1,0,0.0,0,0,487,487.0,487
24272384,39,4,987300,266239.25,730,0.4730656219392752,0.4730656219392752,0.0,0.0,0.0,1021,113,Tuesday,1,2,0,1,0,0.0,0,2,360,360.0,360
2427341,25,3,987300,360148.6666666667,31,0.0,0.0,0.0,0.0,0.0,275,53,Thursday,23408,0,1,2,2,1.0,0,2,152,115.0,78
24278439,26,1,987300,987300.0,987300,0.7442719881744272,0.7442719881744272,0.0,0.0,0.0,1353,74,Wednesday,54,3,-1,2,1,0.0,-1,7,1441,901.5,362
24281968,36,4,987300,308727.0,20626,0.38753799392097266,0.38753799392097266,0.0,0.0,0.0,658,86,Wednesday,318,5,1,7,2,1.2857142857142858,0,8,1398,991.5714285714286,439
24287195,41,5,987300,208306.4,214,0.0,0.0,0.0,0.0,0.0,296,56,Wednesday,1,0,0,1,0,0.0,0,0,151,151.0,151
24291721,43,3,987300,586356.0,1000,0.6816114359974009,0.6816114359974009,0.0,0.0,0.0,1539,102,Wednesday,16,2,0,2,4,2.0,0,3,1501,970.0,439
24292026,47,5,987300,284904.4,1914,0.726530612244898,0.726530612244898,0.0,0.0,0.0,490,27,Wednesday,126,4,1,2,0,0.0,0,0,498,408.0,318
24300631,53,4,987300,443658.25,807,0.9581066376496191,0.9581066376496191,0.0,0.0,0.0,9190,66,Thursday,No owner,3,0,0,-,-,-,4,-,-,-
24305476,63,4,987300,457273.0,1089,0.5867003367003367,0.058922558922558925,0.0,0.0,0.0,1188,92,Thursday,1107,6,1,1,2,2.0,2,0,173,173.0,173
24310207,38,4,987300,268194.0,3355,0.6374367622259697,0.6374367622259697,0.0,0.0,0.0,1186,76,Thursday,181,2,0,1,0,0.0,0,0,1807,1807.0,1807
24313360,72,4,987300,284798.75,266,0.54,0.415,0.0,0.0,0.0,400,35,Thursday,1446,5,1,1,0,0.0,0,0,204,204.0,204
24323733,37,4,987300,255935.5,1629,0.6181818181818182,0.0,0.0,0.0,0.0,275,24,Friday,1256,3,3,1,3,3.0,3,0,116,116.0,116
24330874,119,3,987300,341468.6666666667,13212,0.0,0.0,0.0,0.0,0.0,118,23,Friday,68,0,-1,1,1,1.0,1,0,1669,1669.0,1669
24334759,49,2,987300,503129.0,18958,0.5170068027210885,0.5170068027210885,0.0,0.0,0.0,294,29,Friday,8109,1,0,2,0,0.0,0,5,756,404.5,53
2433899,42,3,987300,342894.0,7847,0.0,0.0,0.0,0.0,0.0,171,37,Friday,2778,0,6,1,10,10.0,10,0,215,215.0,215
24343002,27,3,987300,348894.3333333333,1834,0.13727959697732997,0.13727959697732997,0.0,0.0,0.0,794,128,Saturday,323,2,1,3,4,3.3333333333333335,2,2,407,329.6666666666667,277
24349967,55,2,987300,545769.0,104238,0.0,0.0,0.0,0.0,0.0,443,86,Sunday,83,0,0,1,0,0.0,0,1,351,351.0,351
2436540,48,3,987300,380723.6666666667,50633,0.0,0.0,0.0,0.0,0.0,745,146,Friday,470,0,0,1,1,1.0,1,1,332,332.0,332
24365787,44,3,987300,360788.6666666667,1951,0.0,0.0,0.0,0.0,0.0,651,118,Monday,59,0,1,1,1,1.0,1,3,364,364.0,364
24366502,57,5,987300,203355.0,62,0.8861111111111111,0.0,0.0,0.0,0.0,1800,37,Monday,275,2,0,0,-,-,-,3,-,-,-
24366876,47,3,987300,586039.3333333334,50,0.8442687747035573,0.8442687747035573,0.0,0.0,0.0,1265,34,Monday,1,1,-2,3,0,0.0,0,1,362,168.0,66
24371297,38,4,987300,552892.0,4584,0.0,0.0,0.0,0.0,0.0,557,99,Monday,10,0,0,0,-,-,-,2,-,-,-
24371957,51,3,987300,375471.3333333333,105,0.29603729603729606,0.0675990675990676,0.22843822843822845,0.0,0.0,429,53,Monday,422,6,5,2,9,4.5,0,0,475,451.5,428
2437382,23,2,987300,496820.0,6340,0.0,0.0,0.0,0.0,0.0,247,50,Saturday,4617,0,0,2,0,0.0,0,0,193,110.5,28
24377981,45,4,987300,286352.25,653,0.0,0.0,0.0,0.0,0.0,396,69,Tuesday,6,0,1,1,0,0.0,0,0,207,207.0,207
24388681,57,3,987300,402427.6666666667,57996,0.41526104417670684,0.41526104417670684,0.0,0.0,0.0,1245,140,Tuesday,6,4,-1,1,0,0.0,0,9,266,266.0,266
24390349,49,2,987300,496759.5,6219,0.0,0.0,0.0,0.0,0.0,323,52,Tuesday,1,0,0,0,-,-,-,2,-,-,-
24393480,46,5,987300,215091.8,348,0.5736497545008183,0.20458265139116202,0.0,0.0,0.0,1222,102,Tuesday,846,4,2,1,3,3.0,3,0,216,216.0,216
24398438,42,3,987300,345363.3333333333,22085,0.7824175824175824,0.47346938775510206,0.0,0.30894819466248036,0.0,3185,131,Wednesday,1,4,0,1,1,1.0,1,0,119,119.0,119
24413834,62,3,987300,363687.3333333333,10647,0.0,0.0,0.0,0.0,0.0,403,76,Wednesday,30,0,1,1,0,0.0,0,0,344,344.0,344
24414509,59,4,987300,271140.5,1865,0.7665805340223945,0.7665805340223945,0.0,0.0,0.0,1161,54,Wednesday,8,1,0,0,-,-,-,8,-,-,-
24418175,57,3,987300,337883.0,12903,0.7597122302158273,0.5928057553956835,0.0,0.0,0.0,695,32,Wednesday,15268,4,3,1,1,1.0,1,3,556,556.0,556
24419994,54,2,987300,648041.0,308782,0.4797047970479705,0.4797047970479705,0.0,0.0,0.0,542,52,Wednesday,345,4,0,1,4,4.0,4,0,249,249.0,249
24433184,57,4,987300,248971.0,368,0.7177033492822966,0.7177033492822966,0.0,0.0,0.0,1254,64,Thursday,388,2,0,3,1,0.3333333333333333,0,1,336,218.33333333333334,67
2443438,53,3,987300,347601.3333333333,17677,0.6407272727272727,0.0,0.0,0.0,0.0,1375,104,Sunday,1,2,0,2,0,0.0,0,0,1496,988.5,481
24437954,39,4,987300,253935.25,5216,0.8335056876938987,0.4043433298862461,0.0,0.0,0.0,967,28,Thursday,3718,7,-5,4,7,5.25,3,10,1881,681.75,102
24441002,33,2,987300,499436.0,11572,0.5640031031807603,0.5640031031807603,0.0,0.0,0.0,1289,106,Thursday,333,6,0,2,1,0.5,0,12,1099,750.0,401
24446080,80,4,987300,253405.25,54,0.05517241379310345,0.05517241379310345,0.0,0.0,0.0,1015,160,Friday,197,2,0,1,2,2.0,2,2,1065,1065.0,1065
24446275,71,3,987300,342371.6666666667,1827,0.5938967136150235,0.268075117370892,0.0,0.0,0.32582159624413143,2130,159,Friday,6,4,0,1,1,1.0,1,5,165,165.0,165
24446292,33,3,987300,333877.3333333333,6240,0.9119974675530231,0.9119974675530231,0.0,0.0,0.0,3159,47,Friday,5975,3,0,1,1,1.0,1,0,169,169.0,169
24454439,59,2,987300,507143.5,26987,0.7044577044577045,0.7044577044577045,0.0,0.0,0.0,2849,149,Friday,320,8,0,3,3,1.0,0,1,644,452.3333333333333,304
2445547,65,3,987300,372392.3333333333,1408,0.538135593220339,0.17542372881355933,0.0,0.19576271186440677,0.0,1180,103,Monday,4166,6,0,1,1,1.0,1,0,769,769.0,769
24456524,47,3,987300,587900.0,5632,0.5834242093784079,0.5834242093784079,0.0,0.0,0.0,917,68,Friday,4075,2,0,1,1,1.0,1,2,365,365.0,365
24463616,50,2,987300,879034.0,770768,0.0,0.0,0.0,0.0,0.0,366,62,Saturday,1,0,0,1,0,0.0,0,1,254,254.0,254
24464259,50,5,987300,213556.2,87,0.0,0.0,0.0,0.0,0.0,287,46,Saturday,55,0,-3,1,0,0.0,0,0,1036,1036.0,1036
24464265,38,3,987300,337594.6666666667,6423,0.0,0.0,0.0,0.0,0.0,273,53,Saturday,168,0,2,1,1,1.0,1,0,647,647.0,647
2447088,44,2,987300,493926.5,553,0.0,0.0,0.0,0.0,0.0,1032,146,Monday,58,0,1,0,-,-,-,3,-,-,-
24474774,77,5,987300,215441.2,4522,0.8354929577464789,0.0,0.0,0.0,0.0,3550,107,Sunday,336,2,0,0,-,-,-,9,-,-,-
24480382,67,4,987300,268326.0,1908,0.6946628051303269,0.6946628051303269,0.0,0.0,0.0,2417,134,Sunday,78,1,0,1,1,1.0,1,0,285,285.0,285
24493857,53,4,987300,258166.0,1190,0.43380614657210403,0.43380614657210403,0.0,0.0,0.0,846,92,Monday,786,4,0,1,2,2.0,2,3,568,568.0,568
24503219,77,5,987300,290338.4,967,0.6705336426914154,0.25986078886310904,0.0,0.0,0.0,1293,69,Tuesday,501,4,1,1,1,1.0,1,0,233,233.0,233
24515803,46,3,987300,586688.0,1996,0.9545553381169819,0.9545553381169819,0.0,0.0,0.0,4599,42,Tuesday,439,3,1,1,2,2.0,2,1,219,219.0,219
24536524,43,4,987300,446375.0,4499,0.17098445595854922,0.17098445595854922,0.0,0.0,0.0,965,129,Wednesday,6025,4,2,2,2,1.5,1,0,2191,1392.0,593
24539959,80,5,987300,224077.6,684,0.0,0.0,0.0,0.0,0.0,457,76,Wednesday,689,0,0,1,0,0.0,0,0,269,269.0,269
24541920,87,3,987300,383468.6666666667,28650,0.5517241379310345,0.5517241379310345,0.0,0.0,0.0,1160,104,Wednesday,317,1,-1,1,0,0.0,0,5,1387,1387.0,1387
24545436,52,3,987300,617061.0,93115,0.0,0.0,0.0,0.0,0.0,523,97,Thursday,53,0,1,2,1,0.5,0,1,801,551.0,301
24565475,67,5,987300,211880.4,85,0.8727895037079293,0.8727895037079293,0.0,0.0,0.0,5259,121,Friday,23,3,0,2,3,2.5,2,11,2815,1940.0,1065
24567632,66,5,987300,202992.4,911,0.272,0.272,0.0,0.0,0.0,625,90,Friday,30,4,-3,4,2,0.75,0,2,881,485.75,159
24569165,55,1,987300,987300.0,987300,0.9441554886394744,0.9441554886394744,0.0,0.0,0.0,7306,74,Friday,1,1,-1,1,0,0.0,0,2,332,332.0,332
24569804,32,2,987300,512644.0,37988,0.7184375,0.7184375,0.0,0.0,0.0,3200,162,Friday,44,6,0,0,-,-,-,7,-,-,-
24571609,31,2,987300,495537.0,3774,0.8937628512679918,0.8937628512679918,0.0,0.0,0.0,1459,32,Friday,7,3,-1,1,0,0.0,0,4,2178,2178.0,2178
24575632,89,2,987300,522424.5,57549,0.8068535825545171,0.8068535825545171,0.0,0.0,0.0,2568,101,Friday,452,2,0,2,1,1.0,1,3,2024,1092.0,160
24588822,83,3,987300,332538.3333333333,4041,0.2119815668202765,0.2119815668202765,0.0,0.0,0.0,651,95,Saturday,5378,2,0,1,1,1.0,1,1,507,507.0,507
24602903,45,4,987300,262385.25,10694,0.8479029813036887,0.8479029813036887,0.0,0.0,0.0,3958,120,Monday,1730,4,1,1,2,2.0,2,0,458,458.0,458
2461647,57,3,987300,359226.3333333333,614,0.0,0.0,0.0,0.0,0.0,85,17,Wednesday,37107,0,8,3,21,11.0,6,1,422,240.33333333333334,90
24617492,90,2,987300,513025.0,38750,0.5914059555220506,0.0,0.0,0.5914059555220506,0.0,2653,200,Monday,977,8,0,1,1,1.0,1,3,2093,2093.0,2093
24644560,56,2,987300,533067.5,78835,0.0,0.0,0.0,0.0,0.0,239,47,Wednesday,22,0,0,1,1,1.0,1,3,303,303.0,303
24650996,23,2,987300,497444.5,7589,0.506006006006006,0.506006006006006,0.0,0.0,0.0,1332,114,Wednesday,400,4,0,2,4,2.5,1,0,708,408.0,108
24654825,42,3,987300,470615.6666666667,57549,0.9477726574500768,0.9477726574500768,0.0,0.0,0.0,7161,68,Wednesday,152,5,2,2,1,0.5,0,2,170,158.0,146
24669605,45,4,987300,480277.75,24034,0.8386929460580913,0.8386929460580913,0.0,0.0,0.0,1928,61,Thursday,92,3,0,0,-,-,-,3,-,-,-
24670538,38,4,987300,253407.75,2940,0.0,0.0,0.0,0.0,0.0,307,59,Thursday,106,0,0,1,0,0.0,0,3,255,255.0,255
24677378,56,2,987300,506086.5,24873,0.7869615832363213,0.13387660069848661,0.0,0.0,0.0,859,33,Thursday,2794,6,1,0,-,-,-,2,-,-,-
2468059,53,2,987300,497164.0,7028,0.0,0.0,0.0,0.0,0.0,54,10,Thursday,95,0,12,6,13,3.5,0,5,742,439.5,235
24681776,26,4,987300,439787.5,165,0.9795265088362788,0.9795265088362788,0.0,0.0,0.0,14995,57,Thursday,20,2,1,0,-,-,-,0,-,-,-
24682844,48,2,987300,494582.5,1865,0.47307692307692306,0.47307692307692306,0.0,0.0,0.0,780,85,Thursday,No owner,2,0,1,1,1.0,1,8,602,602.0,602
24686302,51,3,987300,339920.6666666667,7589,0.0,0.0,0.0,0.0,0.0,412,80,Thursday,3,0,-1,1,1,1.0,1,0,328,328.0,328
24692207,59,5,987300,209859.4,111,0.0,0.0,0.0,0.0,0.0,654,125,Friday,676,0,0,0,-,-,-,3,-,-,-
24730917,55,4,987300,303018.0,11493,0.1876355748373102,0.0,0.0,0.1876355748373102,0.0,922,123,Monday,1312,2,0,1,1,1.0,1,0,891,891.0,891
24731277,50,5,987300,302533.6,20676,0.7762291908633372,0.664730933023616,0.0,0.0,0.0,2583,117,Monday,12,6,0,2,0,0.0,0,0,3869,2698.5,1528
24731302,29,3,987300,338258.0,10338,0.7973053892215569,0.7973053892215569,0.0,0.0,0.0,3340,131,Monday,6,1,1,4,0,0.0,0,6,658,557.75,483
24739069,36,3,987300,335228.3333333333,6880,0.8168316831683168,0.40532178217821785,0.0,0.0,0.411509900990099,4848,188,Monday,29,3,0,1,0,0.0,0,2,1696,1696.0,1696
24740400,40,5,987300,302473.8,26,0.169392523364486,0.169392523364486,0.0,0.0,0.0,856,139,Monday,180,4,0,1,1,1.0,1,2,90,90.0,90
24743247,35,4,987300,461302.75,42870,0.8660684612828182,0.8660684612828182,0.0,0.0,0.0,3009,80,Monday,21,3,-1,1,0,0.0,0,3,309,309.0,309
24747252,25,3,987300,335445.3333333333,3011,0.8122171945701357,0.7923076923076923,0.0,0.0,0.0,2210,84,Monday,302,9,0,2,1,0.5,0,0,203,170.0,137
24748576,66,4,987300,279943.5,13235,0.3351409978308026,0.26898047722342733,0.0,0.0,0.0,922,93,Tuesday,48,10,0,1,0,0.0,0,4,1034,1034.0,1034
24751691,76,3,987300,359979.3333333333,3736,0.0,0.0,0.0,0.0,0.0,252,44,Tuesday,6,0,1,0,-,-,-,0,-,-,-
24768377,67,5,987300,210495.0,7,0.03499469777306469,0.0,0.0,0.0,0.0,943,172,Tuesday,1344,4,1,1,4,4.0,4,8,1225,1225.0,1225
24768488,88,5,987300,213406.2,387,0.9295194047858436,0.17665393122863463,0.0,0.534586768550171,0.0,9946,120,Tuesday,1934,9,1,1,2,2.0,2,0,602,602.0,602
24769061,71,5,987300,218644.4,12353,0.3079710144927536,0.3079710144927536,0.0,0.0,0.0,276,40,Tuesday,410,2,1,1,1,1.0,1,6,577,577.0,577
24769468,40,4,987300,248797.0,1071,0.23920265780730898,0.23920265780730898,0.0,0.0,0.0,602,84,Tuesday,42,2,0,1,1,1.0,1,9,899,899.0,899
24772520,43,5,987300,208545.6,490,0.39869281045751637,0.39869281045751637,0.0,0.0,0.0,1071,132,Wednesday,2571,6,2,3,1,0.6666666666666666,0,0,1630,1230.3333333333333,940
24775557,30,1,987300,987300.0,987300,0.854005567584287,0.7445097432725023,0.0,0.0,0.0,3233,98,Wednesday,65,6,0,5,1,0.2,0,2,190,121.4,64
24776601,62,4,987300,449302.0,18333,0.0,0.0,0.0,0.0,0.0,231,45,Wednesday,1,0,0,0,-,-,-,4,-,-,-
24778902,29,3,987300,346576.6666666667,9560,0.7811534500514933,0.7811534500514933,0.0,0.0,0.0,1942,80,Wednesday,18,1,0,2,1,0.5,0,2,962,760.5,559
24816179,28,3,987300,333329.6666666667,490,0.800226586102719,0.5929003021148036,0.0,0.0,0.20732628398791542,2648,107,Friday,814,6,1,0,-,-,-,2,-,-,-
24816254,61,4,987300,444624.75,1992,0.0,0.0,0.0,0.0,0.0,364,76,Friday,4104,0,1,1,2,2.0,2,0,589,589.0,589
24823595,63,4,987300,302171.75,1106,0.9316631380851564,0.9316631380851564,0.0,0.0,0.0,8502,106,Friday,23,7,3,0,-,-,-,15,-,-,-
2482969,67,2,987300,522424.5,57549,0.0,0.0,0.0,0.0,0.0,203,27,Saturday,527,0,0,3,3,1.3333333333333333,0,0,886,605.0,131
24839061,33,3,987300,355591.3333333333,639,0.21323529411764705,0.21323529411764705,0.0,0.0,0.0,544,74,Saturday,146,4,0,3,3,1.3333333333333333,0,3,1192,655.3333333333334,353
2483992,65,3,987300,359017.0,11493,0.0,0.0,0.0,0.0,0.0,291,38,Saturday,22512,0,7,2,4,2.5,1,1,1789,991.5,194
24847569,62,3,987300,343807.6666666667,17136,0.0,0.0,0.0,0.0,0.0,292,55,Sunday,1,0,-3,2,1,1.0,1,2,405,318.0,231
24850971,27,3,987300,333210.6666666667,839,0.0,0.0,0.0,0.0,0.0,286,58,Sunday,325,0,0,1,0,0.0,0,0,1030,1030.0,1030
24852154,46,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,168,35,Sunday,11,0,-1,1,0,-1.0,-1,5,765,765.0,765
24855671,35,5,987300,215843.6,186,0.9783295970569639,0.9783295970569639,0.0,0.0,0.0,17397,77,Sunday,139,2,0,1,2,2.0,2,1,1362,1362.0,1362
24868910,43,5,987300,213198.4,1338,0.949427274692025,0.16414523449319213,0.0,0.0,0.0,9254,94,Monday,176,4,0,1,1,1.0,1,6,1734,1734.0,1734
24869645,44,5,987300,240324.6,12341,0.0,0.0,0.0,0.0,0.0,939,174,Monday,321,0,1,0,-,-,-,7,-,-,-
24874331,73,5,987300,202676.0,1293,0.5218295218295218,0.0,0.0,0.0,0.0,4329,349,Monday,78,2,2,1,2,2.0,2,5,275,275.0,275
24878580,59,3,987300,598685.3333333334,37988,0.9073104979384713,0.9073104979384713,0.0,0.0,0.0,12612,200,Tuesday,9,8,1,1,0,0.0,0,0,265,265.0,265
24879683,66,2,987300,494037.5,775,0.8579272477693891,0.8579272477693891,0.0,0.0,0.0,1457,36,Tuesday,55,1,0,1,1,1.0,1,7,224,224.0,224
24883320,67,5,987300,206447.4,1830,0.5964497041420118,0.5964497041420118,0.0,0.0,0.0,845,59,Tuesday,3232,2,0,1,2,2.0,2,0,563,563.0,563
2488581,56,3,987300,331440.3333333333,1783,0.09730848861283643,0.0,0.0,0.0,0.0,483,81,Sunday,6458,4,3,2,1,0.5,0,0,3165,1968.5,772
24890914,51,2,987300,494220.5,1141,0.572938689217759,0.572938689217759,0.0,0.0,0.0,473,30,Tuesday,2586,4,2,1,0,0.0,0,0,386,386.0,386
24892866,99,5,987300,233234.0,23894,0.8672205438066465,0.05785498489425982,0.0,0.08293051359516616,0.0,6620,158,Tuesday,272,5,12,3,3,2.3333333333333335,2,12,1007,767.0,439
24894782,37,3,987300,344321.3333333333,225,0.6829004329004329,0.6829004329004329,0.0,0.0,0.0,924,57,Tuesday,323,6,0,1,0,0.0,0,1,127,127.0,127
24905903,47,2,987300,493674.5,49,0.8391518917930908,0.8391518917930908,0.0,0.0,0.0,5471,156,Wednesday,170,2,0,1,1,1.0,1,4,1046,1046.0,1046
24908988,49,5,987300,206862.6,670,0.0,0.0,0.0,0.0,0.0,1595,258,Wednesday,26824,0,0,0,-,-,-,2,-,-,-
24909522,39,2,987300,503496.0,19692,0.6985754985754986,0.6985754985754986,0.0,0.0,0.0,1755,92,Wednesday,112,8,0,1,1,1.0,1,3,1448,1448.0,1448
24910120,31,5,987300,232933.0,765,0.573170731707317,0.0,0.0,0.0,0.0,820,58,Wednesday,5975,2,1,2,2,2.0,2,5,440,376.0,312
24913320,54,3,987300,367826.6666666667,1293,0.7368941641938674,0.0,0.0,0.0,0.7161226508407518,1011,57,Wednesday,22,4,-1,1,0,0.0,0,4,220,220.0,220
24913384,38,2,987300,677149.0,366998,0.24701873935264054,0.24701873935264054,0.0,0.0,0.0,587,71,Wednesday,178,2,2,3,2,1.0,0,0,354,277.6666666666667,126
24914340,41,2,987300,507002.5,26705,0.0,0.0,0.0,0.0,0.0,890,168,Wednesday,307,0,0,1,0,0.0,0,9,481,481.0,481
2491586,37,5,987300,231027.0,11153,0.0,0.0,0.0,0.0,0.0,421,79,Monday,477,0,13,6,20,6.0,0,2,564,238.66666666666666,53
2492076,48,5,987300,356831.2,1865,0.26777609682299547,0.26777609682299547,0.0,0.0,0.0,661,94,Monday,1422,2,89,9,212,28.333333333333332,1,0,2980,750.7777777777778,134
24930218,56,4,987300,442435.25,4674,0.5873213175885643,0.5873213175885643,0.0,0.0,0.0,1609,120,Thursday,4122,8,0,2,2,1.5,1,5,1511,1223.0,935
24949286,66,2,987300,494275.5,1251,0.0,0.0,0.0,0.0,0.0,1335,244,Friday,1,0,0,1,0,0.0,0,2,1590,1590.0,1590
24949497,55,4,987300,532127.0,3442,0.0,0.0,0.0,0.0,0.0,358,62,Friday,47,0,3,4,2,0.5,0,2,1068,760.0,330
2495654,61,4,987300,274109.5,10254,0.0,0.0,0.0,0.0,0.0,2032,347,Monday,314,0,8,4,5,1.5,0,0,2045,995.0,280
24962496,40,4,987300,265988.5,772,0.5540229885057472,0.5540229885057472,0.0,0.0,0.0,1305,106,Friday,1003,3,2,2,2,1.5,1,2,1121,956.5,792
24964012,60,3,987300,330256.3333333333,46,0.0,0.0,0.0,0.0,0.0,1736,318,Friday,986,0,2,1,3,3.0,3,0,646,646.0,646
2499615,35,4,987300,319341.25,17837,0.0,0.0,0.0,0.0,0.0,246,47,Tuesday,841,0,0,1,1,1.0,1,0,99,99.0,99
25001350,80,3,987300,330073.0,1424,0.21057786483839372,0.0,0.0,0.21057786483839372,0.0,1021,149,Monday,2536,2,0,0,-,-,-,4,-,-,-
25001500,62,2,987300,497017.0,6734,0.8772845953002611,0.8772845953002611,0.0,0.0,0.0,1532,35,Monday,11,1,2,1,2,2.0,2,5,1926,1926.0,1926
25016080,101,3,987300,341886.0,13485,0.792554883868915,0.792554883868915,0.0,0.0,0.0,3143,111,Tuesday,27,4,0,0,-,-,-,4,-,-,-
25019431,68,4,987300,462827.0,125,0.6617812852311161,0.6617812852311161,0.0,0.0,0.0,887,66,Tuesday,19,2,3,0,-,-,-,1,-,-,-
25026695,46,3,987300,588365.3333333334,7028,0.0,0.0,0.0,0.0,0.0,589,112,Tuesday,886,0,-5,1,1,1.0,1,2,362,362.0,362
25045237,29,2,987300,494536.0,1772,0.651175505740842,0.651175505740842,0.0,0.0,0.0,1829,123,Wednesday,13,1,-1,3,1,0.6666666666666666,0,4,372,268.6666666666667,201
25055111,48,4,987300,447493.0,12020,0.0,0.0,0.0,0.0,0.0,380,68,Thursday,63,0,0,1,1,1.0,1,0,211,211.0,211
2506160,46,4,987300,272440.25,2318,0.0,0.0,0.0,0.0,0.0,216,45,Monday,25487,0,6,5,1,0.6,-1,2,334,209.8,72
25062239,63,4,987300,274503.75,1298,0.5659209900047596,0.40599714421703953,0.0,0.15992384578772012,0.0,2101,141,Thursday,58,8,0,2,0,0.0,0,5,294,293.0,292
25064083,75,3,987300,337930.6666666667,2152,0.48150782361308675,0.48150782361308675,0.0,0.0,0.0,1406,141,Thursday,405,11,2,1,2,2.0,2,3,141,141.0,141
2507333,41,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,349,66,Wednesday,192,0,0,1,0,0.0,0,3,390,390.0,390
25078159,69,4,987300,441651.75,1225,0.9681284079563781,0.5673911373934414,0.0,0.22264035020351738,0.0,13021,76,Friday,45,5,1,1,1,1.0,1,19,2999,2999.0,2999
25078828,37,5,987300,225712.2,19742,0.7824842587292501,0.41099026903262736,0.0,0.3714939896966228,0.0,1747,74,Friday,648,6,1,0,-,-,-,2,-,-,-
25081541,92,4,987300,253359.25,646,0.4705380017079419,0.4705380017079419,0.0,0.0,0.0,1171,125,Friday,534,3,0,4,2,1.25,1,11,640,517.25,375
